22623	2
22624	34
22625	67
22626	85
22627	14
22628	12
22629	48
22630	372
22631	14
22632	74
22633	19
22634	46
22635	64
22636	122
22637	25
22638	47
22639	57
22640	0
22641	12
22642	1
22643	4
22644	2
22645	99
22646	4
22647	41
22648	27
22649	70
22650	154
22651	4
22652	30
22653	10
22654	36
22655	128
22656	46
22657	52
22658	2
22659	15
22660	14
22661	24
22662	14
22663	16
22664	9
22665	5
22666	8
22667	62
22668	71
22669	53
22670	111
22671	5
22672	63
22673	10
22674	75
22675	27
22676	10
22677	93
22678	63
22679	38
22680	25
22681	11
22682	20
22683	29
22684	47
22685	11
22686	17
22687	83
22688	91
22689	93
22690	93
22691	11
22692	8
22693	4
22694	87
22695	3
22696	35
22697	23
22698	6
22699	18
22700	6
22701	61
22702	1
22703	47
22704	6
22705	43
22706	27
22707	5
22708	6
22709	0
22710	40
22711	3
22712	6
22713	40
22714	27
22715	43
22716	31
22717	4
22718	125
22719	20
22720	17
22721	76
22722	155
22723	171
22724	11
22725	3
22726	17
22727	23
22728	15
22729	90
22730	75
22731	3
22732	14
22733	18
22734	26
22735	75
22736	24
22737	16
22738	24
22739	55
22740	51
22741	6
22742	5
22743	49
22744	18
22745	33
22746	2
22747	20
22748	9
22749	7
22750	27
22751	213
22752	61
22753	52
22754	28
22755	18
22756	85
22757	7
22758	66
22759	66
22760	25
22761	36
22762	36
22763	35
22764	16
22765	28
22766	84
22767	13
22768	16
22769	30
22770	11
22771	64
22772	64
22773	2
22774	16
22775	64
22776	124
22777	78
22778	21
22779	1
22780	6
22781	9
22782	24
22783	56
22784	160
22785	54
22786	7
22787	1
22788	110
22789	37
22790	31
22791	5
22792	26
22793	49
22794	12
22795	106
22796	18
22797	0
22798	10
22799	24
22800	45
22801	10
22802	38
22803	20
22804	4
22805	45
22806	22
22807	7
22808	82
22809	135
22810	5
22811	78
22812	6
22813	88
22814	1
22815	268
22816	9
22817	49
22818	49
22819	2
22820	102
22821	6
22822	72
22823	8
22824	40
22825	72
22826	6
22827	18
22828	27
22829	117
22830	8
22831	6
22832	45
22833	31
22834	14
22835	84
22836	117
22837	4
22838	6
22839	10
22840	120
22841	49
22842	50
22843	1
22844	92
22845	81
22846	15
22847	64
22848	53
22849	76
22850	23
22851	53
22852	63
22853	109
22854	56
22855	11
22856	139
22857	70
22858	30
22859	116
22860	4
22861	131
22862	5
22863	59
22864	342
22865	5
22866	34
22867	41
22868	16
22869	25
22870	16
22871	30
22872	99
22873	1
22874	4
22875	140
22876	3
22877	77
22878	6
22879	6
22880	40
22881	43
22882	6
22883	2
22884	74
22885	30
22886	44
22887	22
22888	39
22889	47
22890	0
22891	154
22892	74
22893	51
22894	13
22895	46
22896	1
22897	43
22898	89
22899	65
22900	5
22901	3
22902	26
22903	18
22904	17
22905	91
22906	77
22907	47
22908	202
22909	32
22910	45
22911	0
22912	14
22913	2
22914	180
22915	3
22916	130
22917	120
22918	13
22919	3
22920	89
22921	7
22922	84
22923	0
22924	43
22925	59
22926	58
22927	48
22928	65
22929	60
22930	2
22931	1
22932	56
22933	66
22934	8
22935	85
22936	9
22937	12
22938	49
22939	2
22940	69
22941	4
22942	157
22943	62
22944	23
22945	40
22946	63
22947	22
22948	0
22949	20
22950	142
22951	33
22952	147
22953	0
22954	3
22955	9
22956	57
22957	0
22958	69
22959	32
22960	7
22961	24
22962	20
22963	11
22964	22
22965	3
22966	54
22967	2
22968	39
22969	4
22970	234
22971	56
22972	68
22973	100
22974	25
22975	28
22976	26
22977	17
22978	107
22979	56
22980	46
22981	142
22982	25
22983	127
22984	19
22985	15
22986	42
22987	30
22988	16
22989	22
22990	36
22991	5
22992	57
22993	1
22994	7
22995	20
22996	112
22997	47
22998	37
22999	4
23000	20
23001	12
23002	123
23003	18
23004	4
23005	2
23006	36
23007	23
23008	103
23009	2
23010	116
23011	45
23012	42
23013	5
23014	15
23015	17
23016	129
23017	9
23018	13
23019	35
23020	59
23021	41
23022	2
23023	25
23024	5
23025	97
23026	66
23027	71
23028	37
23029	1
23030	74
23031	24
23032	16
23033	44
23034	137
23035	14
23036	44
23037	6
23038	56
23039	2
23040	51
23041	12
23042	0
23043	2
23044	99
23045	88
23046	2
23047	93
23048	2
23049	69
23050	100
23051	66
23052	83
23053	21
23054	24
23055	10
23056	102
23057	10
23058	81
23059	1
23060	9
23061	80
23062	19
23063	50
23064	12
23065	2
23066	11
23067	0
23068	143
23069	32
23070	58
23071	8
23072	27
23073	4
23074	62
23075	83
23076	113
23077	1
23078	1
23079	76
23080	15
23081	9
23082	143
23083	39
23084	5
23085	61
23086	57
23087	238
23088	8
23089	77
23090	51
23091	25
23092	32
23093	25
23094	5
23095	11
23096	69
23097	23
23098	47
23099	43
23100	24
23101	80
23102	0
23103	18
23104	155
23105	15
23106	11
23107	113
23108	28
23109	45
23110	39
23111	6
23112	38
23113	36
23114	33
23115	4
23116	10
23117	6
23118	4
23119	94
23120	10
23121	1
23122	10
23123	10
23124	29
23125	40
23126	40
23127	18
23128	38
23129	75
23130	65
23131	4
23132	29
23133	173
23134	0
23135	38
23136	0
23137	79
23138	115
23139	68
23140	14
23141	7
23142	42
23143	11
23144	2
23145	2
23146	11
23147	2
23148	137
23149	3
23150	45
23151	28
23152	28
23153	8
23154	57
23155	14
23156	107
23157	22
23158	48
23159	41
23160	253
23161	2
23162	57
23163	34
23164	16
23165	66
23166	175
23167	175
23168	9
23169	32
23170	252
23171	88
23172	21
23173	8
23174	30
23175	9
23176	34
23177	27
23178	16
23179	16
23180	0
23181	16
23182	26
23183	13
23184	39
23185	54
23186	22
23187	20
23188	120
23189	38
23190	1
23191	21
23192	116
23193	0
23194	14
23195	26
23196	9
23197	26
23198	29
23199	9
23200	4
23201	80
23202	20
23203	80
23204	62
23205	51
23206	139
23207	81
23208	5
23209	72
23210	136
23211	5
23212	3
23213	6
23214	36
23215	3
23216	3
23217	2
23218	106
23219	46
23220	17
23221	3
23222	2
23223	36
23224	37
23225	4
23226	68
23227	23
23228	87
23229	17
23230	4
23231	10
23232	3
23233	35
23234	16
23235	16
23236	26
23237	16
23238	43
23239	79
23240	63
23241	65
23242	6
23243	2
23244	14
23245	51
23246	66
23247	8
23248	74
23249	1
23250	165
23251	49
23252	133
23253	14
23254	42
23255	75
23256	39
23257	11
23258	1
23259	12
23260	9
23261	31
23262	81
23263	129
23264	0
23265	87
23266	11
23267	20
23268	69
23269	12
23270	163
23271	61
23272	32
23273	160
23274	83
23275	13
23276	23
23277	50
23278	7
23279	67
23280	12
23281	6
23282	32
23283	94
23284	32
23285	33
23286	87
23287	34
23288	22
23289	6
23290	11
23291	37
23292	6
23293	25
23294	65
23295	23
23296	20
23297	1
23298	9
23299	4
23300	25
23301	134
23302	28
23303	24
23304	27
23305	98
23306	1
23307	20
23308	7
23309	54
23310	244
23311	9
23312	24
23313	0
23314	122
23315	1
23316	22
23317	72
23318	24
23319	30
23320	71
23321	45
23322	91
23323	0
23324	185
23325	2
23326	36
23327	66
23328	33
23329	146
23330	17
23331	109
23332	79
23333	34
23334	77
23335	6
23336	17
23337	83
23338	2
23339	6
23340	22
23341	11
23342	92
23343	21
23344	31
23345	42
23346	29
23347	5
23348	11
23349	23
23350	100
23351	71
23352	57
23353	5
23354	23
23355	101
23356	96
23357	81
23358	26
23359	50
23360	31
23361	23
23362	20
23363	8
23364	12
23365	137
23366	20
23367	38
23368	34
23369	26
23370	49
23371	29
23372	35
23373	20
23374	109
23375	24
23376	24
23377	24
23378	6
23379	16
23380	12
23381	5
23382	22
23383	115
23384	8
23385	39
23386	129
23387	39
23388	124
23389	18
23390	4
23391	86
23392	25
23393	0
23394	122
23395	4
23396	2
23397	24
23398	2
23399	24
23400	104
23401	14
23402	30
23403	47
23404	23
23405	5
23406	29
23407	87
23408	22
23409	38
23410	84
23411	49
23412	53
23413	20
23414	101
23415	0
23416	1
23417	52
23418	263
23419	64
23420	43
23421	20
23422	26
23423	57
23424	46
23425	122
23426	0
23427	34
23428	68
23429	114
23430	4
23431	31
23432	0
23433	28
23434	8
23435	26
23436	5
23437	240
23438	17
23439	17
23440	3
23441	31
23442	12
23443	106
23444	5
23445	23
23446	15
23447	3
23448	0
23449	18
23450	7
23451	2
23452	50
23453	34
23454	70
23455	17
23456	89
23457	3
23458	27
23459	105
23460	3
23461	9
23462	71
23463	27
23464	204
23465	6
23466	77
23467	3
23468	237
23469	6
23470	22
23471	38
23472	60
23473	15
23474	90
23475	21
23476	60
23477	55
23478	76
23479	77
23480	73
23481	9
23482	20
23483	64
23484	23
23485	37
23486	125
23487	12
23488	7
23489	8
23490	52
23491	11
23492	28
23493	24
23494	10
23495	42
23496	79
23497	33
23498	41
23499	34
23500	20
23501	4
23502	111
23503	5
23504	59
23505	89
23506	67
23507	45
23508	28
23509	17
23510	1
23511	12
23512	30
23513	15
23514	124
23515	12
23516	51
23517	26
23518	33
23519	0
23520	113
23521	36
23522	44
23523	0
23524	5
23525	90
23526	14
23527	2
23528	11
23529	37
23530	24
23531	2
23532	106
23533	2
23534	71
23535	53
23536	82
23537	331
23538	116
23539	2
23540	49
23541	2
23542	71
23543	21
23544	53
23545	39
23546	146
23547	7
23548	50
23549	60
23550	61
23551	101
23552	63
23553	97
23554	97
23555	97
23556	97
23557	97
23558	60
23559	10
23560	97
23561	97
23562	36
23563	175
23564	47
23565	31
23566	102
23567	108
23568	61
23569	0
23570	48
23571	102
23572	44
23573	61
23574	22
23575	17
23576	28
23577	3
23578	1
23579	11
23580	42
23581	34
23582	48
23583	39
23584	8
23585	40
23586	141
23587	48
23588	29
23589	3
23590	12
23591	46
23592	61
23593	86
23594	31
23595	21
23596	71
23597	21
23598	8
23599	30
23600	1
23601	19
23602	50
23603	62
23604	26
23605	71
23606	7
23607	18
23608	29
23609	25
23610	49
23611	1
23612	1
23613	124
23614	37
23615	6
23616	40
23617	3
23618	52
23619	4
23620	64
23621	50
23622	24
23623	3
23624	18
23625	29
23626	1
23627	116
23628	53
23629	164
23630	5
23631	28
23632	3
23633	23
23634	8
23635	66
23636	39
23637	18
23638	5
23639	89
23640	5
23641	71
23642	24
23643	4
23644	50
23645	71
23646	27
23647	6
23648	104
23649	4
23650	41
23651	94
23652	52
23653	53
23654	80
23655	62
23656	28
23657	72
23658	27
23659	71
23660	18
23661	32
23662	3
23663	89
23664	76
23665	88
23666	17
23667	17
23668	62
23669	27
23670	13
23671	3
23672	3
23673	39
23674	20
23675	71
23676	6
23677	3
23678	47
23679	8
23680	72
23681	50
23682	6
23683	47
23684	16
23685	126
23686	76
23687	95
23688	113
23689	17
23690	25
23691	17
23692	0
23693	50
23694	5
23695	6
23696	20
23697	72
23698	64
23699	72
23700	58
23701	72
23702	72
23703	63
23704	152
23705	10
23706	1
23707	10
23708	10
23709	9
23710	73
23711	10
23712	5
23713	38
23714	2
23715	228
23716	16
23717	10
23718	10
23719	32
23720	9
23721	130
23722	67
23723	78
23724	10
23725	81
23726	14
23727	19
23728	14
23729	68
23730	26
23731	133
23732	40
23733	144
23734	7
23735	13
23736	63
23737	84
23738	75
23739	23
23740	23
23741	6
23742	73
23743	3
23744	41
23745	18
23746	23
23747	69
23748	21
23749	6
23750	1
23751	81
23752	5
23753	2
23754	28
23755	76
23756	29
23757	23
23758	87
23759	35
23760	30
23761	84
23762	80
23763	39
23764	61
23765	33
23766	64
23767	13
23768	3
23769	2
23770	102
23771	15
23772	2
23773	101
23774	1
23775	121
23776	5
23777	24
23778	9
23779	2
23780	79
23781	3
23782	1
23783	15
23784	49
23785	43
23786	4
23787	2
23788	54
23789	30
23790	74
23791	42
23792	39
23793	240
23794	39
23795	45
23796	54
23797	6
23798	14
23799	34
23800	89
23801	6
23802	6
23803	5
23804	62
23805	109
23806	3
23807	30
23808	27
23809	1
23810	4
23811	93
23812	85
23813	1
23814	40
23815	46
23816	32
23817	11
23818	35
23819	7
23820	228
23821	2
23822	43
23823	11
23824	21
23825	33
23826	6
23827	24
23828	6
23829	1
23830	5
23831	3
23832	43
23833	77
23834	11
23835	4
23836	29
23837	0
23838	75
23839	118
23840	54
23841	25
23842	6
23843	21
23844	87
23845	35
23846	20
23847	4
23848	27
23849	45
23850	92
23851	17
23852	58
23853	7
23854	33
23855	52
23856	75
23857	87
23858	65
23859	32
23860	0
23861	21
23862	53
23863	22
23864	4
23865	12
23866	8
23867	132
23868	10
23869	4
23870	28
23871	3
23872	79
23873	16
23874	32
23875	91
23876	6
23877	47
23878	244
23879	37
23880	9
23881	17
23882	52
23883	2
23884	275
23885	275
23886	275
23887	275
23888	5
23889	275
23890	142
23891	0
23892	21
23893	107
23894	55
23895	34
23896	4
23897	22
23898	8
23899	25
23900	82
23901	39
23902	8
23903	10
23904	106
23905	62
23906	2
23907	25
23908	4
23909	6
23910	0
23911	34
23912	67
23913	70
23914	7
23915	64
23916	82
23917	7
23918	1
23919	65
23920	45
23921	57
23922	5
23923	2
23924	13
23925	6
23926	171
23927	8
23928	38
23929	40
23930	65
23931	38
23932	27
23933	28
23934	27
23935	12
23936	0
23937	105
23938	9
23939	0
23940	25
23941	27
23942	9
23943	30
23944	18
23945	21
23946	103
23947	31
23948	0
23949	17
23950	122
23951	14
23952	83
23953	49
23954	60
23955	148
23956	54
23957	9
23958	1
23959	14
23960	22
23961	26
23962	3
23963	37
23964	104
23965	111
23966	14
23967	48
23968	18
23969	126
23970	13
23971	53
23972	89
23973	8
23974	3
23975	15
23976	31
23977	7
23978	5
23979	25
23980	36
23981	101
23982	20
23983	9
23984	8
23985	47
23986	40
23987	91
23988	5
23989	1
23990	4
23991	14
23992	1
23993	14
23994	19
23995	44
23996	68
23997	9
23998	80
23999	5
24000	14
24001	14
24002	5
24003	99
24004	2
24005	22
24006	16
24007	10
24008	9
24009	10
24010	0
24011	16
24012	35
24013	47
24014	100
24015	42
24016	9
24017	16
24018	0
24019	122
24020	138
24021	4
24022	7
24023	93
24024	32
24025	3
24026	46
24027	16
24028	111
24029	21
24030	3
24031	5
24032	111
24033	1
24034	133
24035	4
24036	42
24037	45
24038	42
24039	4
24040	0
24041	125
24042	43
24043	30
24044	18
24045	13
24046	8
24047	9
24048	52
24049	111
24050	65
24051	12
24052	173
24053	92
24054	8
24055	19
24056	25
24057	10
24058	69
24059	10
24060	2
24061	7
24062	28
24063	50
24064	37
24065	11
24066	70
24067	6
24068	25
24069	7
24070	27
24071	30
24072	59
24073	6
24074	29
24075	38
24076	9
24077	24
24078	59
24079	24
24080	29
24081	24
24082	8
24083	11
24084	54
24085	102
24086	61
24087	50
24088	7
24089	42
24090	3
24091	35
24092	37
24093	48
24094	5
24095	56
24096	9
24097	1
24098	13
24099	71
24100	3
24101	12
24102	1
24103	9
24104	120
24105	30
24106	35
24107	11
24108	67
24109	52
24110	19
24111	36
24112	30
24113	26
24114	6
24115	4
24116	68
24117	18
24118	29
24119	83
24120	12
24121	23
24122	98
24123	0
24124	13
24125	1
24126	117
24127	0
24128	0
24129	26
24130	13
24131	24
24132	12
24133	20
24134	1
24135	36
24136	61
24137	0
24138	49
24139	7
24140	29
24141	78
24142	110
24143	41
24144	60
24145	29
24146	11
24147	47
24148	59
24149	87
24150	27
24151	63
24152	20
24153	13
24154	100
24155	30
24156	66
24157	5
24158	38
24159	18
24160	3
24161	22
24162	7
24163	81
24164	34
24165	1
24166	4
24167	9
24168	12
24169	29
24170	6
24171	9
24172	24
24173	28
24174	1
24175	104
24176	6
24177	19
24178	11
24179	51
24180	4
24181	79
24182	145
24183	20
24184	1
24185	91
24186	45
24187	7
24188	8
24189	271
24190	197
24191	224
24192	36
24193	77
24194	6
24195	1
24196	22
24197	124
24198	111
24199	5
24200	32
24201	73
24202	111
24203	155
24204	14
24205	29
24206	60
24207	71
24208	58
24209	103
24210	11
24211	22
24212	20
24213	15
24214	116
24215	5
24216	44
24217	2
24218	120
24219	6
24220	30
24221	81
24222	36
24223	131
24224	91
24225	10
24226	87
24227	28
24228	3
24229	6
24230	250
24231	63
24232	19
24233	85
24234	25
24235	9
24236	18
24237	58
24238	87
24239	21
24240	36
24241	18
24242	82
24243	12
24244	103
24245	19
24246	19
24247	46
24248	11
24249	5
24250	99
24251	59
24252	86
24253	48
24254	68
24255	41
24256	28
24257	361
24258	82
24259	35
24260	1
24261	36
24262	130
24263	134
24264	159
24265	75
24266	99
24267	50
24268	51
24269	89
24270	37
24271	21
24272	22
24273	44
24274	1
24275	13
24276	0
24277	11
24278	12
24279	142
24280	77
24281	2
24282	38
24283	94
24284	0
24285	2
24286	15
24287	3
24288	37
24289	2
24290	5
24291	61
24292	97
24293	101
24294	170
24295	65
24296	2
24297	82
24298	60
24299	120
24300	25
24301	1
24302	2
24303	51
24304	89
24305	4
24306	35
24307	14
24308	12
24309	10
24310	20
24311	68
24312	7
24313	35
24314	5
24315	108
24316	46
24317	11
24318	19
24319	186
24320	61
24321	105
24322	43
24323	4
24324	19
24325	19
24326	64
24327	55
24328	54
24329	19
24330	42
24331	30
24332	2
24333	19
24334	99
24335	8
24336	16
24337	48
24338	26
24339	19
24340	19
24341	19
24342	19
24343	19
24344	14
24345	17
24346	38
24347	107
24348	23
24349	100
24350	92
24351	2
24352	2
24353	5
24354	20
24355	34
24356	26
24357	6
24358	95
24359	99
24360	163
24361	179
24362	6
24363	19
24364	5
24365	95
24366	167
24367	35
24368	0
24369	95
24370	179
24371	18
24372	64
24373	95
24374	83
24375	5
24376	28
24377	22
24378	91
24379	8
24380	4
24381	90
24382	23
24383	38
24384	13
24385	98
24386	36
24387	20
24388	26
24389	130
24390	107
24391	1
24392	15
24393	23
24394	76
24395	3
24396	239
24397	39
24398	15
24399	4
24400	130
24401	29
24402	10
24403	58
24404	1
24405	34
24406	25
24407	264
24408	8
24409	13
24410	96
24411	27
24412	18
24413	120
24414	16
24415	53
24416	8
24417	30
24418	3
24419	63
24420	95
24421	16
24422	5
24423	15
24424	1
24425	0
24426	83
24427	42
24428	79
24429	42
24430	4
24431	57
24432	3
24433	78
24434	8
24435	5
24436	26
24437	63
24438	250
24439	129
24440	28
24441	148
24442	98
24443	78
24444	0
24445	101
24446	33
24447	187
24448	77
24449	18
24450	3
24451	47
24452	90
24453	73
24454	8
24455	26
24456	20
24457	57
24458	6
24459	54
24460	39
24461	21
24462	54
24463	23
24464	111
24465	40
24466	11
24467	292
24468	9
24469	186
24470	89
24471	31
24472	45
24473	111
24474	80
24475	6
24476	25
24477	111
24478	60
24479	75
24480	87
24481	33
24482	1
24483	1
24484	1
24485	17
24486	1
24487	20
24488	126
24489	16
24490	0
24491	58
24492	20
24493	8
24494	11
24495	98
24496	0
24497	18
24498	40
24499	71
24500	96
24501	79
24502	27
24503	41
24504	4
24505	74
24506	53
24507	8
24508	160
24509	30
24510	12
24511	27
24512	6
24513	204
24514	53
24515	26
24516	34
24517	25
24518	32
24519	80
24520	29
24521	6
24522	31
24523	61
24524	3
24525	70
24526	5
24527	0
24528	5
24529	261
24530	46
24531	99
24532	85
24533	1
24534	31
24535	6
24536	25
24537	47
24538	8
24539	22
24540	22
24541	3
24542	3
24543	50
24544	5
24545	86
24546	28
24547	135
24548	8
24549	50
24550	75
24551	14
24552	11
24553	0
24554	36
24555	17
24556	64
24557	1
24558	4
24559	0
24560	36
24561	70
24562	30
24563	13
24564	206
24565	23
24566	95
24567	51
24568	61
24569	55
24570	37
24571	27
24572	2
24573	6
24574	38
24575	106
24576	23
24577	1
24578	17
24579	7
24580	69
24581	4
24582	4
24583	44
24584	12
24585	23
24586	25
24587	51
24588	94
24589	64
24590	104
24591	20
24592	38
24593	76
24594	61
24595	77
24596	66
24597	1
24598	12
24599	0
24600	125
24601	22
24602	8
24603	7
24604	10
24605	122
24606	21
24607	1
24608	22
24609	123
24610	1
24611	3
24612	6
24613	78
24614	59
24615	31
24616	1
24617	0
24618	7
24619	22
24620	22
24621	69
24622	1
24623	9
24624	34
24625	39
24626	80
24627	10
24628	20
24629	10
24630	10
24631	10
24632	10
24633	29
24634	10
24635	10
24636	30
24637	10
24638	121
24639	5
24640	10
24641	17
24642	46
24643	233
24644	8
24645	5
24646	102
24647	188
24648	65
24649	94
24650	67
24651	77
24652	8
24653	12
24654	17
24655	12
24656	146
24657	15
24658	4
24659	36
24660	194
24661	3
24662	6
24663	9
24664	96
24665	25
24666	253
24667	141
24668	7
24669	28
24670	40
24671	39
24672	159
24673	6
24674	28
24675	18
24676	65
24677	16
24678	29
24679	36
24680	149
24681	16
24682	12
24683	91
24684	27
24685	61
24686	31
24687	42
24688	53
24689	13
24690	45
24691	23
24692	57
24693	5
24694	3
24695	50
24696	56
24697	21
24698	65
24699	4
24700	60
24701	5
24702	8
24703	9
24704	11
24705	6
24706	57
24707	43
24708	81
24709	18
24710	27
24711	69
24712	2
24713	3
24714	37
24715	9
24716	41
24717	27
24718	54
24719	62
24720	58
24721	58
24722	13
24723	61
24724	31
24725	8
24726	15
24727	6
24728	62
24729	0
24730	58
24731	74
24732	193
24733	59
24734	141
24735	33
24736	307
24737	141
24738	61
24739	67
24740	59
24741	30
24742	26
24743	23
24744	141
24745	89
24746	5
24747	295
24748	53
24749	75
24750	3
24751	48
24752	56
24753	53
24754	4
24755	21
24756	50
24757	5
24758	33
24759	11
24760	67
24761	43
24762	14
24763	14
24764	29
24765	14
24766	35
24767	3
24768	12
24769	27
24770	1
24771	54
24772	81
24773	15
24774	102
24775	37
24776	126
24777	9
24778	3
24779	110
24780	13
24781	32
24782	36
24783	167
24784	6
24785	21
24786	24
24787	80
24788	61
24789	67
24790	19
24791	14
24792	29
24793	14
24794	14
24795	17
24796	156
24797	77
24798	31
24799	37
24800	54
24801	87
24802	53
24803	164
24804	90
24805	7
24806	27
24807	0
24808	43
24809	18
24810	28
24811	76
24812	2
24813	156
24814	82
24815	13
24816	38
24817	4
24818	56
24819	117
24820	48
24821	14
24822	29
24823	108
24824	55
24825	108
24826	44
24827	24
24828	69
24829	2
24830	269
24831	13
24832	4
24833	11
24834	14
24835	33
24836	49
24837	5
24838	91
24839	64
24840	64
24841	121
24842	47
24843	16
24844	4
24845	52
24846	105
24847	89
24848	0
24849	33
24850	7
24851	25
24852	31
24853	40
24854	37
24855	32
24856	79
24857	20
24858	63
24859	124
24860	57
24861	122
24862	12
24863	47
24864	14
24865	1
24866	3
24867	83
24868	90
24869	40
24870	64
24871	36
24872	48
24873	31
24874	48
24875	1
24876	59
24877	48
24878	0
24879	48
24880	59
24881	147
24882	5
24883	42
24884	48
24885	13
24886	332
24887	52
24888	49
24889	9
24890	128
24891	6
24892	83
24893	14
24894	219
24895	6
24896	1
24897	3
24898	53
24899	36
24900	46
24901	4
24902	11
24903	15
24904	0
24905	15
24906	24
24907	102
24908	44
24909	24
24910	8
24911	133
24912	106
24913	22
24914	45
24915	56
24916	5
24917	5
24918	8
24919	7
24920	18
24921	12
24922	22
24923	3
24924	4
24925	3
24926	82
24927	38
24928	10
24929	5
24930	9
24931	1
24932	3
24933	75
24934	15
24935	41
24936	79
24937	27
24938	34
24939	62
24940	1
24941	8
24942	25
24943	68
24944	103
24945	26
24946	16
24947	112
24948	40
24949	7
24950	23
24951	106
24952	28
24953	0
24954	4
24955	15
24956	127
24957	65
24958	15
24959	26
24960	1
24961	24
24962	45
24963	40
24964	5
24965	48
24966	0
24967	38
24968	86
24969	31
24970	12
24971	23
24972	46
24973	25
24974	115
24975	85
24976	13
24977	8
24978	117
24979	19
24980	64
24981	9
24982	12
24983	46
24984	41
24985	27
24986	123
24987	58
24988	5
24989	14
24990	46
24991	38
24992	13
24993	3
24994	154
24995	7
24996	45
24997	51
24998	54
24999	50
25000	25
25001	84
25002	23
25003	43
25004	55
25005	55
25006	98
25007	55
25008	55
25009	55
25010	22
25011	5
25012	55
25013	51
25014	117
25015	116
25016	131
25017	11
25018	19
25019	25
25020	0
25021	1
25022	41
25023	65
25024	3
25025	45
25026	11
25027	12
25028	61
25029	52
25030	59
25031	91
25032	14
25033	69
25034	4
25035	28
25036	5
25037	88
25038	37
25039	58
25040	37
25041	16
25042	16
25043	70
25044	20
25045	30
25046	6
25047	27
25048	20
25049	40
25050	26
25051	60
25052	9
25053	12
25054	7
25055	92
25056	81
25057	33
25058	39
25059	97
25060	3
25061	44
25062	70
25063	60
25064	3
25065	121
25066	135
25067	0
25068	40
25069	36
25070	28
25071	21
25072	2
25073	82
25074	63
25075	44
25076	40
25077	85
25078	82
25079	51
25080	62
25081	9
25082	26
25083	51
25084	56
25085	250
25086	40
25087	18
25088	92
25089	134
25090	51
25091	9
25092	91
25093	87
25094	36
25095	34
25096	68
25097	2
25098	8
25099	24
25100	6
25101	2
25102	24
25103	67
25104	5
25105	19
25106	112
25107	64
25108	19
25109	27
25110	120
25111	34
25112	18
25113	94
25114	90
25115	51
25116	63
25117	67
25118	116
25119	5
25120	58
25121	1
25122	46
25123	71
25124	1
25125	21
25126	29
25127	2
25128	166
25129	3
25130	25
25131	20
25132	136
25133	54
25134	7
25135	35
25136	29
25137	31
25138	13
25139	62
25140	27
25141	66
25142	12
25143	11
25144	46
25145	71
25146	5
25147	4
25148	8
25149	0
25150	117
25151	5
25152	7
25153	1
25154	36
25155	36
25156	101
25157	29
25158	243
25159	60
25160	12
25161	190
25162	0
25163	6
25164	147
25165	8
25166	61
25167	11
25168	74
25169	137
25170	0
25171	135
25172	18
25173	25
25174	21
25175	34
25176	124
25177	92
25178	0
25179	121
25180	18
25181	6
25182	19
25183	19
25184	81
25185	18
25186	60
25187	67
25188	31
25189	22
25190	63
25191	63
25192	90
25193	25
25194	2
25195	27
25196	47
25197	107
25198	239
25199	19
25200	19
25201	72
25202	63
25203	23
25204	21
25205	101
25206	33
25207	29
25208	36
25209	84
25210	0
25211	48
25212	42
25213	0
25214	61
25215	23
25216	14
25217	14
25218	19
25219	4
25220	31
25221	14
25222	18
25223	5
25224	2
25225	52
25226	4
25227	0
25228	98
25229	131
25230	32
25231	108
25232	26
25233	25
25234	72
25235	21
25236	9
25237	21
25238	35
25239	0
25240	67
25241	20
25242	14
25243	19
25244	69
25245	21
25246	84
25247	14
25248	53
25249	49
25250	0
25251	0
25252	6
25253	18
25254	43
25255	54
25256	125
25257	15
25258	48
25259	4
25260	1
25261	0
25262	34
25263	8
25264	2
25265	8
25266	9
25267	49
25268	63
25269	55
25270	80
25271	19
25272	7
25273	65
25274	24
25275	101
25276	38
25277	0
25278	3
25279	12
25280	127
25281	105
25282	64
25283	2
25284	20
25285	64
25286	19
25287	19
25288	110
25289	58
25290	21
25291	1
25292	1
25293	1
25294	98
25295	1
25296	32
25297	5
25298	0
25299	47
25300	138
25301	47
25302	1
25303	41
25304	23
25305	44
25306	78
25307	6
25308	33
25309	2
25310	7
25311	3
25312	101
25313	85
25314	133
25315	132
25316	57
25317	44
25318	11
25319	347
25320	26
25321	53
25322	57
25323	41
25324	9
25325	15
25326	60
25327	22
25328	72
25329	69
25330	18
25331	21
25332	100
25333	30
25334	22
25335	2
25336	20
25337	27
25338	190
25339	77
25340	0
25341	6
25342	4
25343	11
25344	88
25345	130
25346	38
25347	76
25348	17
25349	73
25350	59
25351	37
25352	48
25353	48
25354	127
25355	48
25356	19
25357	38
25358	0
25359	3
25360	51
25361	5
25362	3
25363	53
25364	230
25365	94
25366	96
25367	23
25368	27
25369	27
25370	54
25371	8
25372	28
25373	12
25374	6
25375	102
25376	7
25377	3
25378	30
25379	4
25380	22
25381	50
25382	104
25383	109
25384	30
25385	4
25386	16
25387	112
25388	51
25389	37
25390	7
25391	2
25392	37
25393	41
25394	40
25395	23
25396	111
25397	84
25398	67
25399	47
25400	8
25401	87
25402	30
25403	2
25404	256
25405	9
25406	72
25407	159
25408	13
25409	3
25410	2
25411	88
25412	93
25413	48
25414	113
25415	47
25416	21
25417	11
25418	30
25419	136
25420	11
25421	2
25422	92
